age,education_num,is_male,hours_per_week,is_us_native,had_capital_loss_or_gain,high_income,test,sex,education_simp,workclass_simp,maritalstat_simp,occupation,race,salary
37,13,0,16,0,0,1,1,Female,bachelors,private,married,Prof_specialty,White,>50K
37,7,0,40,1,0,0,1,Female,not_highschool,private,separated,Sales,Black,<50K
45,10,0,40,1,0,0,1,Female,,government,separated,Prof_specialty,Black,<50K
29,13,1,50,1,0,1,1,Male,bachelors,private,married,Exec_managerial,White,>50K
56,13,1,20,0,0,0,1,Male,bachelors,self_emp,married,Exec_managerial,White,<50K
50,14,1,40,1,0,0,1,Male,masters,private,married,Tech_support,White,<50K
20,9,1,30,1,1,0,1,Male,hs_grad,private,single,Adm_clerical,White,<50K
26,13,1,40,1,0,0,1,Male,bachelors,private,single,Adm_clerical,White,<50K
41,15,1,60,1,1,1,1,Male,prof_school,self_emp,married,Prof_specialty,White,>50K
21,9,1,40,1,0,0,1,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
48,3,1,50,1,1,0,1,Male,not_highschool,self_emp,married,Craft_repair,White,<50K
22,10,1,40,1,0,0,1,Male,,private,single,Other_service,White,<50K
37,12,1,35,1,0,0,1,Male,assoc,government,married,Other_service,White,<50K
47,10,1,30,1,0,1,1,Male,,private,married,Craft_repair,Black,>50K
61,13,1,40,1,0,0,1,Male,bachelors,private,separated,Sales,White,<50K
47,14,1,40,1,0,1,1,Male,masters,government,married,Prof_specialty,White,>50K
37,9,1,25,1,0,0,1,Male,hs_grad,private,married,Craft_repair,White,<50K
46,11,0,40,1,0,0,1,Female,assoc,government,separated,Adm_clerical,Black,<50K
42,9,1,48,1,0,0,1,Male,hs_grad,self_emp,married,Sales,White,<50K
41,9,0,40,1,0,0,1,Female,hs_grad,private,separated,Adm_clerical,White,<50K
33,5,1,40,1,0,0,1,Male,,government,married,Other_service,White,<50K
24,13,1,35,1,0,0,1,Male,bachelors,private,single,Prof_specialty,White,<50K
27,12,1,40,1,0,0,1,Male,assoc,private,single,Tech_support,White,<50K
40,13,1,39,1,0,0,1,Male,bachelors,government,married,Exec_managerial,White,<50K
56,6,1,40,1,0,0,1,Male,not_highschool,private,married,Machine_op_inspct,White,<50K
35,16,1,55,0,0,0,1,Male,doctorate,government,married,Prof_specialty,White,<50K
24,11,1,40,1,0,0,1,Male,assoc,private,single,Craft_repair,White,<50K
73,10,0,1,1,0,0,1,Female,,self_emp,married,Prof_specialty,White,<50K
36,10,1,50,1,0,0,1,Male,,private,single,Sales,White,<50K
31,13,1,50,1,0,1,1,Male,bachelors,private,married,Craft_repair,White,>50K
50,9,1,45,0,0,0,1,Male,hs_grad,unknown,married,unknown,Black,<50K
36,9,1,40,1,0,0,1,Male,hs_grad,private,single,Handlers_cleaners,Black,<50K
37,9,1,40,1,0,1,1,Male,hs_grad,private,married,Sales,Black,>50K
26,13,0,55,1,0,0,1,Female,bachelors,private,single,Prof_specialty,White,<50K
20,9,1,40,0,0,0,1,Male,hs_grad,private,single,Protective_serv,White,<50K
58,13,1,40,1,0,1,1,Male,bachelors,private,married,Prof_specialty,White,>50K
45,13,1,40,1,0,1,1,Male,bachelors,government,married,Prof_specialty,White,>50K
33,13,1,40,1,0,0,1,Male,bachelors,unknown,single,unknown,White,<50K
31,13,0,40,1,0,0,1,Female,bachelors,private,single,Tech_support,White,<50K
44,15,1,60,1,1,1,1,Male,prof_school,private,married,Prof_specialty,White,>50K
19,10,0,30,1,0,0,1,Female,,government,single,Prof_specialty,White,<50K
54,9,1,50,0,0,1,1,Male,hs_grad,private,married,Tech_support,Black,>50K
31,14,1,40,1,1,0,1,Male,masters,government,married,Prof_specialty,White,<50K
27,9,1,35,1,0,0,1,Male,hs_grad,private,married,Craft_repair,White,<50K
36,10,1,40,1,1,1,1,Male,,private,married,Sales,White,>50K
47,10,1,40,1,1,0,1,Male,,government,separated,Adm_clerical,White,<50K
35,13,1,45,1,0,0,1,Male,bachelors,private,married,Exec_managerial,White,<50K
42,2,1,55,0,0,1,1,Male,not_highschool,private,married,Adm_clerical,White,>50K
45,13,0,40,1,0,0,1,Female,bachelors,private,separated,Exec_managerial,White,<50K
70,9,1,40,1,1,0,1,Male,hs_grad,private,married,Craft_repair,White,<50K
27,8,0,44,1,0,0,1,Female,not_highschool,government,single,Other_service,Black,<50K
36,9,1,60,1,0,1,1,Male,hs_grad,private,married,Prof_specialty,White,>50K
23,9,1,40,1,0,0,1,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
25,13,1,50,1,0,0,1,Male,bachelors,private,single,Exec_managerial,White,<50K
45,10,1,45,1,1,1,1,Male,,self_emp,married,Craft_repair,White,>50K
24,9,1,30,1,0,0,1,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
90,12,1,50,1,1,1,1,Male,assoc,private,married,Sales,White,>50K
50,9,1,44,1,1,1,1,Male,hs_grad,private,married,Machine_op_inspct,White,>50K
37,9,1,99,1,1,1,1,Male,hs_grad,private,married,Craft_repair,White,>50K
31,10,0,40,1,0,0,1,Female,,private,single,Adm_clerical,White,<50K
17,7,1,40,1,0,0,1,Male,not_highschool,private,single,Farming_fishing,White,<50K
26,10,1,38,1,0,0,1,Male,,private,single,Adm_clerical,Black,<50K
41,16,1,60,1,0,0,1,Male,doctorate,private,married,Prof_specialty,White,<50K
50,9,1,60,1,0,1,1,Male,hs_grad,self_emp,married,Exec_managerial,White,>50K
45,9,1,80,1,0,0,1,Male,hs_grad,self_emp,married,Transport_moving,White,<50K
54,10,1,55,1,0,1,1,Male,,self_emp,married,Sales,White,>50K
54,9,1,40,1,0,0,1,Male,hs_grad,private,married,Craft_repair,White,<50K
38,9,1,40,1,0,0,1,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
22,9,0,38,1,0,0,1,Female,hs_grad,private,married,Sales,White,<50K
43,9,1,40,1,0,0,1,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
19,9,0,30,1,0,0,1,Female,hs_grad,unknown,single,unknown,White,<50K
30,13,1,40,1,0,1,1,Male,bachelors,private,married,Tech_support,White,>50K
31,5,0,40,1,0,0,1,Female,,unknown,separated,unknown,White,<50K
42,9,1,40,1,1,0,1,Male,hs_grad,private,separated,Craft_repair,White,<50K
48,10,1,40,1,0,1,1,Male,,private,married,Machine_op_inspct,White,>50K
56,10,1,35,1,0,1,1,Male,,private,married,Transport_moving,Black,>50K
21,10,1,36,1,0,0,1,Male,,government,single,Adm_clerical,White,<50K
45,13,1,40,1,0,0,1,Male,bachelors,private,married,Craft_repair,White,<50K
37,15,1,40,1,0,1,1,Male,prof_school,private,married,Exec_managerial,White,>50K
38,13,1,30,1,0,0,1,Male,bachelors,government,married,Prof_specialty,White,<50K
34,10,1,50,1,0,0,1,Male,,private,married,Sales,White,<50K
29,9,1,40,1,0,0,1,Male,hs_grad,private,separated,Protective_serv,White,<50K
24,9,1,40,1,0,0,1,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
79,14,0,23,1,0,0,1,Female,masters,unknown,single,unknown,White,<50K
35,12,1,55,1,0,0,1,Male,assoc,private,single,Machine_op_inspct,White,<50K
39,6,1,70,1,0,0,1,Male,not_highschool,self_emp,married,Transport_moving,White,<50K
73,4,1,12,1,0,0,1,Male,,self_emp,married,Farming_fishing,White,<50K
57,11,0,40,1,0,0,1,Female,assoc,private,single,Other_service,White,<50K
35,13,1,50,1,0,0,1,Male,bachelors,self_emp,married,Sales,White,<50K
60,9,1,32,1,0,0,1,Male,hs_grad,private,married,Handlers_cleaners,White,<50K
19,10,0,40,1,0,0,1,Female,,unknown,single,unknown,Black,<50K
54,9,1,40,1,0,0,1,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
53,13,1,40,1,0,0,1,Male,bachelors,self_emp,married,Craft_repair,White,<50K
23,10,0,40,1,0,0,1,Female,,private,single,Exec_managerial,White,<50K
57,10,1,48,1,0,1,1,Male,,self_emp,married,Exec_managerial,White,>50K
27,6,0,48,1,0,0,1,Female,not_highschool,self_emp,single,Sales,White,<50K
25,9,1,40,1,0,0,1,Male,hs_grad,private,single,Exec_managerial,Black,<50K
38,9,1,40,1,0,0,1,Male,hs_grad,private,married,Craft_repair,Black,<50K
48,10,1,60,1,0,1,1,Male,,private,married,Sales,Black,>50K
24,9,0,45,1,0,0,1,Female,hs_grad,private,single,Adm_clerical,White,<50K
67,10,1,40,1,0,0,1,Male,,self_emp,married,Sales,White,<50K
20,9,1,35,1,0,0,1,Male,hs_grad,private,single,Other_service,Black,<50K
38,16,1,40,0,0,1,1,Male,doctorate,private,married,Prof_specialty,Asian_Pac_Islander,>50K
54,4,1,40,1,0,0,1,Male,,private,married,Craft_repair,White,<50K
20,10,1,40,1,0,0,1,Male,,self_emp,single,Farming_fishing,White,<50K
57,6,1,55,1,0,0,1,Male,not_highschool,private,separated,Exec_managerial,White,<50K
34,13,1,44,1,0,0,1,Male,bachelors,government,single,Exec_managerial,White,<50K
34,9,1,49,1,0,0,1,Male,hs_grad,private,separated,Craft_repair,White,<50K
80,9,0,16,1,0,0,1,Female,hs_grad,private,married,Machine_op_inspct,White,<50K
40,9,0,40,1,0,0,1,Female,hs_grad,private,married,Machine_op_inspct,White,<50K
19,7,1,35,1,0,0,1,Male,not_highschool,government,single,Handlers_cleaners,White,<50K
35,10,1,56,1,0,0,1,Male,,private,married,Protective_serv,White,<50K
21,9,0,40,1,0,0,1,Female,hs_grad,private,single,Sales,White,<50K
59,7,1,40,1,0,0,1,Male,not_highschool,government,married,Other_service,White,<50K
53,10,1,40,1,0,1,1,Male,,private,married,Transport_moving,White,>50K
41,11,0,40,1,1,1,1,Female,assoc,self_emp,married,Other_service,White,>50K
59,9,1,55,1,0,0,1,Male,hs_grad,private,married,Transport_moving,White,<50K
21,10,0,35,1,0,0,1,Female,,unknown,single,unknown,White,<50K
52,2,1,40,1,0,0,1,Male,not_highschool,private,separated,Farming_fishing,Black,<50K
48,3,1,40,0,0,0,1,Male,not_highschool,private,married,Handlers_cleaners,White,<50K
24,8,1,40,1,0,0,1,Male,not_highschool,private,single,Machine_op_inspct,Black,<50K
49,15,1,40,1,0,1,1,Male,prof_school,private,married,Sales,White,>50K
19,9,1,50,1,0,0,1,Male,hs_grad,private,single,Adm_clerical,White,<50K
50,9,0,40,1,0,0,1,Female,hs_grad,private,separated,Other_service,White,<50K
39,12,1,60,1,0,1,1,Male,assoc,private,married,Craft_repair,White,>50K
25,9,0,40,1,0,0,1,Female,hs_grad,private,married,Other_service,Black,<50K
66,4,0,40,0,0,0,1,Female,,private,separated,Other_service,Asian_Pac_Islander,<50K
30,10,1,40,1,1,0,1,Male,,private,single,Exec_managerial,White,<50K
49,14,1,80,1,1,1,1,Male,masters,private,married,Exec_managerial,White,>50K
40,10,1,45,1,0,0,1,Male,,self_emp,married,Craft_repair,White,<50K
38,6,1,40,1,0,0,1,Male,not_highschool,private,married,Other_service,White,<50K
25,7,1,40,1,0,0,1,Male,not_highschool,private,married,Craft_repair,White,<50K
51,9,1,37,1,0,1,1,Male,hs_grad,government,separated,Exec_managerial,White,>50K
23,13,0,40,0,0,0,1,Female,bachelors,government,single,Adm_clerical,White,<50K
60,5,1,67,1,1,1,1,Male,,self_emp,married,Exec_managerial,White,>50K
44,9,1,60,1,1,1,1,Male,hs_grad,private,separated,Sales,White,>50K
53,15,1,60,1,1,1,1,Male,prof_school,self_emp,separated,Prof_specialty,White,>50K
66,13,1,20,1,0,1,1,Male,bachelors,self_emp,married,Prof_specialty,White,>50K
18,9,0,45,1,0,0,1,Female,hs_grad,unknown,single,unknown,White,<50K
44,11,1,40,1,0,0,1,Male,assoc,government,separated,Machine_op_inspct,Amer_Indian_Eskimo,<50K
38,9,1,40,1,0,1,1,Male,hs_grad,private,married,Machine_op_inspct,Black,>50K
30,13,1,40,1,0,1,1,Male,bachelors,private,married,Adm_clerical,White,>50K
36,9,1,42,1,1,0,1,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
38,10,1,40,1,0,1,1,Male,,government,married,Adm_clerical,White,>50K
31,13,0,45,1,0,0,1,Female,bachelors,government,single,Exec_managerial,White,<50K
26,7,0,35,1,0,0,1,Female,not_highschool,private,single,Transport_moving,White,<50K
23,10,1,25,1,0,0,1,Male,,private,single,Other_service,White,<50K
58,13,0,40,1,0,0,1,Female,bachelors,government,married,Adm_clerical,White,<50K
44,13,1,40,1,1,0,1,Male,bachelors,self_emp,married,Exec_managerial,White,<50K
59,15,1,40,1,1,1,1,Male,prof_school,self_emp,married,Prof_specialty,White,>50K
36,10,1,40,1,0,0,1,Male,,government,married,Exec_managerial,White,<50K
42,10,0,52,1,1,1,1,Female,,private,separated,Other_service,White,>50K
17,7,0,20,1,0,0,1,Female,not_highschool,private,single,Sales,White,<50K
59,6,0,15,1,0,0,1,Female,not_highschool,government,separated,Prof_specialty,White,<50K
22,10,1,40,1,0,0,1,Male,,private,single,Farming_fishing,White,<50K
40,13,1,45,1,0,0,1,Male,bachelors,private,married,Sales,White,<50K
36,13,1,40,1,0,0,1,Male,bachelors,private,single,Prof_specialty,Black,<50K
19,9,0,15,1,0,0,1,Female,hs_grad,unknown,single,unknown,White,<50K
49,9,0,25,1,1,1,1,Female,hs_grad,private,married,Adm_clerical,White,>50K
18,10,1,40,0,0,0,1,Male,,unknown,single,unknown,White,<50K
38,9,1,25,1,0,0,1,Male,hs_grad,self_emp,separated,Exec_managerial,White,<50K
48,9,1,40,1,0,0,1,Male,hs_grad,private,married,Craft_repair,Black,<50K
53,9,1,40,1,0,1,1,Male,hs_grad,unknown,married,unknown,White,>50K
33,12,1,46,1,0,0,1,Male,assoc,private,married,Sales,White,<50K
34,11,0,40,1,0,0,1,Female,assoc,self_emp,separated,Exec_managerial,White,<50K
41,14,1,50,0,0,1,1,Male,masters,government,married,Prof_specialty,White,>50K
20,12,0,20,1,1,0,1,Female,assoc,unknown,single,unknown,White,<50K
58,9,1,40,1,0,0,1,Male,hs_grad,government,separated,Other_service,White,<50K
52,6,1,40,1,0,0,1,Male,not_highschool,private,separated,Transport_moving,White,<50K
45,10,1,47,1,1,1,1,Male,,government,married,Prof_specialty,White,>50K
37,4,1,40,1,0,0,1,Male,,private,separated,Other_service,Black,<50K
48,9,1,40,0,0,0,1,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
40,13,1,40,1,0,1,1,Male,bachelors,government,married,Craft_repair,White,>50K
29,13,1,45,1,0,0,1,Male,bachelors,private,married,Sales,White,<50K
33,11,1,10,1,0,0,1,Male,assoc,private,married,Tech_support,Asian_Pac_Islander,<50K
51,9,1,24,1,1,0,1,Male,hs_grad,unknown,married,unknown,White,<50K
48,9,1,48,1,0,0,1,Male,hs_grad,private,married,Tech_support,Black,<50K
36,13,0,40,1,0,0,1,Female,bachelors,self_emp,married,Exec_managerial,White,<50K
31,10,0,35,1,0,0,1,Female,,private,separated,Machine_op_inspct,White,<50K
41,10,1,50,1,0,0,1,Male,,self_emp,married,Craft_repair,White,<50K
29,13,1,40,1,0,0,1,Male,bachelors,government,single,Prof_specialty,White,<50K
20,10,1,40,1,0,0,1,Male,,private,single,Craft_repair,White,<50K
53,13,1,40,1,1,1,1,Male,bachelors,government,married,Exec_managerial,White,>50K
37,9,0,40,1,0,0,1,Female,hs_grad,private,separated,Sales,White,<50K
28,13,0,35,1,0,0,1,Female,bachelors,private,married,Other_service,White,<50K
27,13,0,40,1,0,0,1,Female,bachelors,private,single,Sales,White,<50K
57,1,1,40,1,0,0,1,Male,not_highschool,unknown,separated,unknown,White,<50K
23,10,0,40,0,0,0,1,Female,,private,single,Adm_clerical,White,<50K
25,11,1,56,1,0,1,1,Male,assoc,private,married,Tech_support,White,>50K
63,10,1,38,1,0,0,1,Male,,private,married,Prof_specialty,White,<50K
65,10,1,18,1,0,0,1,Male,,self_emp,married,Sales,White,<50K
77,9,0,40,1,0,0,1,Female,hs_grad,private,separated,Adm_clerical,White,<50K
32,9,1,40,1,0,0,1,Male,hs_grad,private,separated,Other_service,White,<50K
40,9,1,40,1,0,1,1,Male,hs_grad,private,married,Craft_repair,White,>50K
67,9,0,40,1,0,0,1,Female,hs_grad,private,separated,Adm_clerical,White,<50K
35,9,0,40,0,0,0,1,Female,hs_grad,private,married,Other_service,Asian_Pac_Islander,<50K
24,14,0,40,1,0,0,1,Female,masters,government,single,Prof_specialty,White,<50K
53,16,1,50,1,1,1,1,Male,doctorate,government,married,Prof_specialty,White,>50K
37,14,1,40,1,1,1,1,Male,masters,self_emp,separated,Prof_specialty,Black,>50K
44,10,0,40,1,0,0,1,Female,,government,separated,Tech_support,Black,<50K
25,7,0,40,1,0,0,1,Female,not_highschool,unknown,separated,unknown,White,<50K
17,7,0,20,1,0,0,1,Female,not_highschool,private,single,Sales,White,<50K
47,11,1,60,1,1,1,1,Male,assoc,private,married,Exec_managerial,White,>50K
62,6,1,40,1,1,0,1,Male,not_highschool,government,married,Handlers_cleaners,Black,<50K
39,12,1,60,1,0,0,1,Male,assoc,private,separated,Prof_specialty,White,<50K
18,7,1,30,1,0,0,1,Male,not_highschool,unknown,single,unknown,White,<50K
32,10,0,40,1,0,0,1,Female,,government,separated,Prof_specialty,White,<50K
25,13,0,40,1,0,1,1,Female,bachelors,private,married,Prof_specialty,Black,>50K
30,9,1,65,1,0,1,1,Male,hs_grad,private,married,Exec_managerial,White,>50K
47,14,1,50,1,0,1,1,Male,masters,private,married,Exec_managerial,White,>50K
40,6,1,40,1,0,0,1,Male,not_highschool,private,separated,Craft_repair,White,<50K
38,9,1,40,1,0,0,1,Male,hs_grad,private,married,Exec_managerial,White,<50K
41,14,1,40,1,0,1,1,Male,masters,government,married,Prof_specialty,White,>50K
21,10,1,20,1,0,0,1,Male,,private,single,Sales,White,<50K
32,12,1,48,1,0,1,1,Male,assoc,government,married,Prof_specialty,White,>50K
54,4,1,50,1,0,0,1,Male,,private,single,Craft_repair,Black,<50K
31,1,1,25,1,0,0,1,Male,not_highschool,private,single,Handlers_cleaners,Amer_Indian_Eskimo,<50K
42,11,1,40,1,0,0,1,Male,assoc,private,separated,Prof_specialty,White,<50K
23,6,1,40,0,0,0,1,Male,not_highschool,private,single,Handlers_cleaners,White,<50K
18,9,0,33,1,0,0,1,Female,hs_grad,private,single,Sales,White,<50K
65,4,0,12,1,1,0,1,Female,,unknown,separated,unknown,White,<50K
37,10,1,50,1,0,0,1,Male,,private,single,Sales,White,<50K
53,12,0,40,1,0,0,1,Female,assoc,government,separated,Adm_clerical,Amer_Indian_Eskimo,<50K
50,9,1,84,1,0,0,1,Male,hs_grad,private,married,Prof_specialty,White,<50K
64,9,0,40,1,0,1,1,Female,hs_grad,private,separated,Adm_clerical,White,>50K
55,14,1,60,1,0,0,1,Male,masters,private,married,Prof_specialty,White,<50K
63,13,1,40,1,1,1,1,Male,bachelors,private,married,Sales,White,>50K
53,10,0,45,0,1,0,1,Female,,private,separated,Adm_clerical,Other,<50K
18,7,1,40,1,0,0,1,Male,not_highschool,private,single,Adm_clerical,White,<50K
33,7,1,40,0,0,0,1,Male,not_highschool,private,married,Craft_repair,White,<50K
62,7,0,40,1,0,0,1,Female,not_highschool,private,separated,Handlers_cleaners,Black,<50K
56,14,1,48,0,1,1,1,Male,masters,private,married,Prof_specialty,White,>50K
58,14,1,43,1,1,1,1,Male,masters,government,married,Adm_clerical,White,>50K
33,6,0,38,1,0,0,1,Female,not_highschool,private,separated,Sales,White,<50K
58,9,1,45,1,0,0,1,Male,hs_grad,private,married,Transport_moving,White,<50K
44,13,1,50,1,0,1,1,Male,bachelors,private,married,Craft_repair,White,>50K
81,4,0,40,1,1,0,1,Female,,private,separated,Machine_op_inspct,White,<50K
28,9,1,35,0,0,0,1,Male,hs_grad,private,single,Craft_repair,Asian_Pac_Islander,<50K
28,9,1,40,1,0,0,1,Male,hs_grad,private,single,Adm_clerical,White,<50K
43,13,1,45,1,0,1,1,Male,bachelors,private,married,Craft_repair,White,>50K
51,9,0,40,1,0,0,1,Female,hs_grad,private,married,Adm_clerical,White,<50K
23,10,1,52,1,0,0,1,Male,,private,single,Prof_specialty,White,<50K
48,9,0,45,1,0,0,1,Female,hs_grad,self_emp,separated,Other_service,White,<50K
45,13,1,48,1,1,1,1,Male,bachelors,self_emp,married,Exec_managerial,White,>50K
48,6,1,70,1,0,0,1,Male,not_highschool,private,married,Transport_moving,White,<50K
37,9,0,16,1,0,0,1,Female,hs_grad,government,separated,Other_service,White,<50K
34,14,1,50,1,0,1,1,Male,masters,private,married,Adm_clerical,White,>50K
63,10,1,60,1,1,1,1,Male,,self_emp,married,Sales,White,>50K
38,4,1,40,1,0,0,1,Male,,private,married,Craft_repair,White,<50K
29,9,1,40,1,0,0,1,Male,hs_grad,private,single,Tech_support,White,<50K
33,5,1,40,1,0,0,1,Male,,private,married,Machine_op_inspct,White,<50K
47,3,0,40,0,0,0,1,Female,not_highschool,private,separated,Other_service,White,<50K
30,5,1,30,1,0,0,1,Male,,private,separated,Farming_fishing,White,<50K
35,10,1,40,1,0,0,1,Male,,private,married,Exec_managerial,White,<50K
54,13,1,40,1,1,1,1,Male,bachelors,self_emp,married,Sales,White,>50K
26,14,1,50,1,1,0,1,Male,masters,private,single,Exec_managerial,Black,<50K
39,9,1,54,1,0,0,1,Male,hs_grad,private,single,Craft_repair,White,<50K
34,9,0,40,1,0,0,1,Female,hs_grad,government,separated,Other_service,White,<50K
55,13,1,40,0,0,0,1,Male,bachelors,private,married,Machine_op_inspct,Asian_Pac_Islander,<50K
33,11,1,76,1,0,1,1,Male,assoc,self_emp,married,Farming_fishing,White,>50K
17,4,1,36,0,0,0,1,Male,,private,single,Other_service,White,<50K
27,6,0,38,1,0,0,1,Female,not_highschool,private,single,Other_service,White,<50K
53,5,1,41,1,0,1,1,Male,,private,married,Handlers_cleaners,White,>50K
43,10,0,40,1,0,0,1,Female,,private,single,Adm_clerical,White,<50K
22,9,1,40,1,0,0,1,Male,hs_grad,private,single,Exec_managerial,Asian_Pac_Islander,<50K
52,13,0,50,1,0,0,1,Female,bachelors,private,separated,Tech_support,White,<50K
60,4,1,40,1,0,0,1,Male,,private,married,Craft_repair,White,<50K
55,13,1,65,1,1,1,1,Male,bachelors,self_emp,married,Sales,White,>50K
39,9,1,40,1,0,1,1,Male,hs_grad,private,married,Tech_support,White,>50K
29,13,1,40,1,1,1,1,Male,bachelors,private,married,Exec_managerial,White,>50K
41,9,1,50,1,1,1,1,Male,hs_grad,self_emp,married,Transport_moving,White,>50K
61,9,0,40,0,0,0,1,Female,hs_grad,private,separated,Transport_moving,White,<50K
71,6,1,40,1,0,0,1,Male,not_highschool,government,married,Adm_clerical,White,<50K
20,10,1,35,1,0,0,1,Male,,private,single,Machine_op_inspct,White,<50K
33,13,0,40,0,0,0,1,Female,bachelors,private,single,Prof_specialty,White,<50K
52,9,1,40,1,0,1,1,Male,hs_grad,private,married,Adm_clerical,White,>50K
40,10,1,40,1,0,1,1,Male,,private,married,Craft_repair,Black,>50K
26,9,1,40,1,0,0,1,Male,hs_grad,unknown,married,unknown,White,<50K
31,15,1,99,0,0,0,1,Male,prof_school,government,married,Prof_specialty,White,<50K
